id,n_layer,n_head,wd,layer,head,ood_acc,ood_acc_single_mean,delta_mean_single,delta_uniform_single,csv_ood_acc,sign_score,viol_score,head_type
1st4qedq,2,4,0.001,1,4,0.914,0.914,0.0,0.0,0.914,0.0070000002160668,0.0,neither
1st4qedq,2,4,0.001,2,1,0.914,0.914,0.0,0.0,0.914,0.0,0.0,neither
1st4qedq,2,4,0.001,2,2,0.914,0.721,-0.19300000000000006,-0.21000000000000008,0.914,0.0089999996125698,0.991,violation-detecting
1st4qedq,2,4,0.001,2,3,0.914,0.914,0.0,0.0,0.914,0.0,0.0,neither
1st4qedq,2,4,0.001,2,4,0.914,0.914,0.0,0.0,0.914,0.0,0.0,neither
o9cnk8bi,2,4,0.0,1,1,0.764,0.764,0.0,-0.0020000000000000018,0.764,0.0080000003799796,0.004,neither
o9cnk8bi,2,4,0.0,1,2,0.764,0.763,-0.0010000000000000009,-0.0020000000000000018,0.764,0.0179999992251396,0.005,neither
o9cnk8bi,2,4,0.0,1,3,0.764,0.766,0.0020000000000000018,-0.0030000000000000027,0.764,0.0149999996647238,0.002,neither
o9cnk8bi,2,4,0.0,1,4,0.764,0.773,0.009000000000000008,0.0050000000000000044,0.764,0.0080000003799796,0.007,neither
o9cnk8bi,2,4,0.0,2,1,0.764,0.792,0.028000000000000025,0.029000000000000026,0.764,0.7549999952316284,0.011,neither
o9cnk8bi,2,4,0.0,2,2,0.764,0.747,-0.017000000000000015,-0.015000000000000013,0.764,0.0189999993890523,0.736,neither
o9cnk8bi,2,4,0.0,2,3,0.764,0.758,-0.006000000000000005,-0.007000000000000006,0.764,0.1309999972581863,0.401,neither
o9cnk8bi,2,4,0.0,2,4,0.764,0.783,0.019000000000000017,0.02300000000000002,0.764,0.8320000171661377,0.029,sign-matching
y2krz2bs,2,4,0.01,1,1,0.853,0.853,0.0,0.0,0.853,0.0,0.0,neither
y2krz2bs,2,4,0.01,1,2,0.853,0.853,0.0,0.0,0.853,0.0,0.0,neither
y2krz2bs,2,4,0.01,1,3,0.853,0.853,0.0,0.0,0.853,0.0040000001899898,0.0,neither
y2krz2bs,2,4,0.01,1,4,0.853,0.853,0.0,0.0,0.853,0.0,0.0,neither
y2krz2bs,2,4,0.01,2,1,0.853,0.853,0.0,0.0,0.853,0.0,0.0,neither
y2krz2bs,2,4,0.01,2,2,0.853,0.853,0.0,0.0,0.853,0.0,0.0,neither
y2krz2bs,2,4,0.01,2,3,0.853,0.853,0.0,0.0,0.853,0.0,0.0,neither
y2krz2bs,2,4,0.01,2,4,0.853,0.925,0.07200000000000006,0.07600000000000007,0.853,0.9990000128746032,0.001,sign-matching
a9g0io1r,2,4,0.001,1,1,0.83,0.83,0.0,0.0,0.83,0.0,0.008,neither
a9g0io1r,2,4,0.001,1,2,0.83,0.83,0.0,0.0,0.83,0.0,0.008,neither
a9g0io1r,2,4,0.001,1,3,0.83,0.83,0.0,0.0,0.83,0.0140000004321336,0.004,neither
a9g0io1r,2,4,0.001,1,4,0.83,0.83,0.0,0.0,0.83,0.0,0.009,neither
a9g0io1r,2,4,0.001,2,1,0.83,0.847,0.017000000000000015,0.02100000000000002,0.83,0.9169999957084656,0.0,sign-matching
a9g0io1r,2,4,0.001,2,2,0.83,0.83,0.0,0.0,0.83,0.0,0.0,neither
a9g0io1r,2,4,0.001,2,3,0.83,0.83,0.0,0.0,0.83,0.0,0.0,neither
a9g0io1r,2,4,0.001,2,4,0.83,0.922,0.09200000000000008,0.09300000000000008,0.83,0.8180000185966492,0.0,sign-matching
j8qeo9ok,2,4,0.0,1,1,0.714,0.695,-0.019000000000000017,-0.02100000000000002,0.714,0.006000000052154,0.01,neither
j8qeo9ok,2,4,0.0,1,2,0.714,0.715,0.0010000000000000009,0.0010000000000000009,0.714,0.0270000007003545,0.001,neither
j8qeo9ok,2,4,0.0,1,3,0.714,0.7,-0.014000000000000012,-0.016000000000000014,0.714,0.0120000001043081,0.0,neither
j8qeo9ok,2,4,0.0,1,4,0.714,0.73,0.016000000000000014,0.017000000000000015,0.714,0.0199999995529651,0.0,neither
j8qeo9ok,2,4,0.0,2,1,0.714,0.734,0.020000000000000018,0.017000000000000015,0.714,0.7979999780654907,0.184,neither
j8qeo9ok,2,4,0.0,2,2,0.714,0.689,-0.025000000000000022,-0.026999999999999913,0.714,0.1990000009536743,0.657,neither
j8qeo9ok,2,4,0.0,2,3,0.714,0.688,-0.026000000000000023,-0.029999999999999916,0.714,0.1030000001192092,0.734,neither
j8qeo9ok,2,4,0.0,2,4,0.714,0.733,0.019000000000000017,0.013000000000000012,0.714,0.7580000162124634,0.188,neither
0roqbljk,2,4,0.01,1,1,0.673,0.673,0.0,0.0,0.673,0.0,0.0,neither
0roqbljk,2,4,0.01,1,2,0.673,0.673,0.0,0.0,0.673,0.0,0.0,neither
0roqbljk,2,4,0.01,1,3,0.673,0.673,0.0,0.0,0.673,0.0,0.0,neither
0roqbljk,2,4,0.01,1,4,0.673,0.673,0.0,0.0,0.673,0.0,0.0,neither
0roqbljk,2,4,0.01,2,1,0.673,0.673,0.0,0.0,0.673,0.0,0.0,neither
0roqbljk,2,4,0.01,2,2,0.673,0.673,0.0,0.0,0.673,0.0,0.0,neither
0roqbljk,2,4,0.01,2,3,0.673,0.673,0.0,0.0,0.673,0.0,0.0,neither
0roqbljk,2,4,0.01,2,4,0.673,0.673,0.0,0.0,0.673,0.0,0.0,neither
6ny1w0fp,2,4,0.001,1,1,0.797,0.796,-0.0010000000000000009,-0.0010000000000000009,0.797,0.0,0.015,neither
6ny1w0fp,2,4,0.001,1,2,0.797,0.798,0.0010000000000000009,0.0010000000000000009,0.797,0.0109999999403953,0.0,neither
6ny1w0fp,2,4,0.001,1,3,0.797,0.797,0.0,0.0,0.797,0.0,0.024,neither
6ny1w0fp,2,4,0.001,1,4,0.797,0.797,0.0,0.0,0.797,0.0160000007599592,0.0,neither
6ny1w0fp,2,4,0.001,2,1,0.797,0.797,0.0,0.0,0.797,0.0,0.0,neither
6ny1w0fp,2,4,0.001,2,2,0.797,0.797,0.0,0.0,0.797,0.0,0.0,neither
6ny1w0fp,2,4,0.001,2,3,0.797,0.797,0.0,0.0,0.797,0.0,0.0,neither
6ny1w0fp,2,4,0.001,2,4,0.797,0.797,0.0,0.0,0.797,0.0,0.0,neither
g0brklw6,2,4,0.0,1,1,0.544,0.603,0.05899999999999994,0.05699999999999994,0.544,0.0149999996647238,0.0,neither
g0brklw6,2,4,0.0,1,2,0.544,0.569,0.02499999999999991,0.02299999999999991,0.544,0.0089999996125698,0.011,neither
g0brklw6,2,4,0.0,1,3,0.544,0.563,0.018999999999999906,0.018999999999999906,0.544,0.0120000001043081,0.0,neither
g0brklw6,2,4,0.0,1,4,0.544,0.634,0.08999999999999997,0.09399999999999997,0.544,0.0340000018477439,0.0,neither
g0brklw6,2,4,0.0,2,1,0.544,0.543,-0.0010000000000000009,-0.01100000000000001,0.544,0.1059999987483024,0.363,neither
g0brklw6,2,4,0.0,2,2,0.544,0.548,0.0040000000000000036,-0.0010000000000000009,0.544,0.4650000035762787,0.283,neither
g0brklw6,2,4,0.0,2,3,0.544,0.543,-0.0010000000000000009,-0.009000000000000008,0.544,0.0419999994337558,0.24,neither
g0brklw6,2,4,0.0,2,4,0.544,0.536,-0.008000000000000007,-0.014000000000000012,0.544,0.0640000030398368,0.551,neither
x1iifjyp,2,4,0.01,1,1,0.809,0.809,0.0,0.0,0.809,0.0,0.0,neither
x1iifjyp,2,4,0.01,1,2,0.809,0.809,0.0,0.0,0.809,0.0,0.0,neither
x1iifjyp,2,4,0.01,1,3,0.809,0.809,0.0,0.0,0.809,0.0,0.0,neither
x1iifjyp,2,4,0.01,1,4,0.809,0.809,0.0,0.0,0.809,0.0,0.0,neither
x1iifjyp,2,4,0.01,2,1,0.809,0.809,0.0,0.0,0.809,0.0,0.0,neither
x1iifjyp,2,4,0.01,2,2,0.809,0.809,0.0,0.0,0.809,0.0,0.0,neither
x1iifjyp,2,4,0.01,2,3,0.809,0.809,0.0,0.0,0.809,0.0,0.0,neither
x1iifjyp,2,4,0.01,2,4,0.809,0.809,0.0,0.0,0.809,0.0,0.0,neither
dzgfeiak,2,4,0.001,1,1,0.825,0.827,0.0020000000000000018,0.0020000000000000018,0.825,0.0170000009238719,0.0,neither
dzgfeiak,2,4,0.001,1,2,0.825,0.827,0.0020000000000000018,0.0020000000000000018,0.825,0.0170000009238719,0.0,neither
dzgfeiak,2,4,0.001,1,3,0.825,0.834,0.009000000000000008,0.009000000000000008,0.825,0.0170000009238719,0.0,neither
dzgfeiak,2,4,0.001,1,4,0.825,0.828,0.0030000000000000027,0.0040000000000000036,0.825,0.0170000009238719,0.0,neither
dzgfeiak,2,4,0.001,2,1,0.825,0.825,0.0,0.0,0.825,0.0,0.0,neither
dzgfeiak,2,4,0.001,2,2,0.825,0.791,-0.03399999999999992,-0.04299999999999993,0.825,0.2919999957084656,0.708,neither
dzgfeiak,2,4,0.001,2,3,0.825,0.825,0.0,0.0,0.825,0.0,0.0,neither
dzgfeiak,2,4,0.001,2,4,0.825,0.825,0.0,0.0,0.825,0.0,0.0,neither
68bkthnc,2,4,0.0,1,1,0.616,0.615,-0.0010000000000000009,-0.0010000000000000009,0.616,0.0010000000474974,0.014,neither
68bkthnc,2,4,0.0,1,2,0.616,0.619,0.0030000000000000027,-0.0020000000000000018,0.616,0.006000000052154,0.012,neither
68bkthnc,2,4,0.0,1,3,0.616,0.612,-0.0040000000000000036,-0.0050000000000000044,0.616,0.0049999998882412,0.006,neither
68bkthnc,2,4,0.0,1,4,0.616,0.617,0.0010000000000000009,-0.0010000000000000009,0.616,0.0089999996125698,0.0,neither
68bkthnc,2,4,0.0,2,1,0.616,0.589,-0.027000000000000024,-0.028000000000000025,0.616,0.0,0.784,neither
68bkthnc,2,4,0.0,2,2,0.616,0.596,-0.020000000000000018,-0.020000000000000018,0.616,0.003000000026077,0.764,neither
68bkthnc,2,4,0.0,2,3,0.616,0.573,-0.04300000000000004,-0.04400000000000004,0.616,0.0,0.62,neither
68bkthnc,2,4,0.0,2,4,0.616,0.583,-0.03300000000000003,-0.03400000000000003,0.616,0.0,0.713,neither
gq7hl025,2,4,0.01,1,1,0.797,0.797,0.0,0.0,0.797,0.0,0.0,neither
gq7hl025,2,4,0.01,1,2,0.797,0.797,0.0,0.0,0.797,0.0,0.007,neither
gq7hl025,2,4,0.01,1,3,0.797,0.797,0.0,0.0,0.797,0.0,0.007,neither
gq7hl025,2,4,0.01,1,4,0.797,0.797,0.0,0.0,0.797,0.0,0.006,neither
gq7hl025,2,4,0.01,2,1,0.797,0.797,0.0,0.0,0.797,0.0,0.0,neither
gq7hl025,2,4,0.01,2,2,0.797,0.797,0.0,0.0,0.797,0.0,0.0,neither
gq7hl025,2,4,0.01,2,3,0.797,0.797,0.0,0.0,0.797,0.0,0.0,neither
gq7hl025,2,4,0.01,2,4,0.797,0.797,0.0,0.0,0.797,0.0,0.0,neither
emf94h4v,2,4,0.001,1,1,0.686,0.686,0.0,0.0,0.686,0.0,0.01,neither
emf94h4v,2,4,0.001,1,2,0.686,0.686,0.0,0.0,0.686,0.0,0.01,neither
emf94h4v,2,4,0.001,1,3,0.686,0.686,0.0,0.0,0.686,0.0,0.01,neither
emf94h4v,2,4,0.001,1,4,0.686,0.686,0.0,0.0,0.686,0.0,0.01,neither
emf94h4v,2,4,0.001,2,1,0.686,0.686,0.0,0.0,0.686,0.0,0.0,neither
emf94h4v,2,4,0.001,2,2,0.686,0.92,0.23399999999999999,0.235,0.686,0.9980000257492064,0.0,sign-matching
emf94h4v,2,4,0.001,2,3,0.686,0.686,0.0,0.0,0.686,0.0,0.0,neither
emf94h4v,2,4,0.001,2,4,0.686,0.686,0.0,0.0,0.686,0.0,0.0,neither
4l0j90ld,2,4,0.0,1,1,0.254,0.251,-0.0030000000000000027,-0.0050000000000000044,0.254,0.0170000009238719,0.001,neither
4l0j90ld,2,4,0.0,1,2,0.254,0.256,0.0020000000000000018,-0.0020000000000000018,0.254,0.0020000000949949,0.008,neither
4l0j90ld,2,4,0.0,1,3,0.254,0.257,0.0030000000000000027,-0.007000000000000006,0.254,0.0120000001043081,0.004,neither
4l0j90ld,2,4,0.0,1,4,0.254,0.252,-0.0020000000000000018,-0.0020000000000000018,0.254,0.0070000002160668,0.001,neither
4l0j90ld,2,4,0.0,2,1,0.254,0.339,0.08500000000000002,0.08999999999999997,0.254,0.1299999952316284,0.015,neither
4l0j90ld,2,4,0.0,2,2,0.254,0.352,0.09799999999999998,0.10499999999999998,0.254,0.2520000040531158,0.011,neither
4l0j90ld,2,4,0.0,2,3,0.254,0.362,0.10799999999999998,0.11099999999999999,0.254,0.1809999942779541,0.011,neither
4l0j90ld,2,4,0.0,2,4,0.254,0.338,0.08400000000000002,0.09399999999999997,0.254,0.1829999983310699,0.017,neither
hqyloz43,3,4,0.01,1,1,0.066,0.066,0.0,0.0,0.066,0.0,0.0,neither
hqyloz43,3,4,0.01,1,2,0.066,0.066,0.0,0.0,0.066,0.0,0.0,neither
hqyloz43,3,4,0.01,1,3,0.066,0.066,0.0,0.0,0.066,0.0,0.0,neither
hqyloz43,3,4,0.01,1,4,0.066,0.066,0.0,0.0,0.066,0.0,0.0,neither
hqyloz43,3,4,0.01,2,1,0.066,0.066,0.0,0.0,0.066,0.0,0.0,neither
hqyloz43,3,4,0.01,2,2,0.066,0.066,0.0,0.0,0.066,0.0,0.0,neither
hqyloz43,3,4,0.01,2,3,0.066,0.066,0.0,0.0,0.066,0.0,0.0,neither
hqyloz43,3,4,0.01,2,4,0.066,0.066,0.0,0.0,0.066,0.0,0.0,neither
hqyloz43,3,4,0.01,3,1,0.066,0.066,0.0,0.0,0.066,0.0,0.0,neither
hqyloz43,3,4,0.01,3,2,0.066,0.066,0.0,0.0,0.066,0.0,0.0,neither
hqyloz43,3,4,0.01,3,3,0.066,0.066,0.0,0.0,0.066,0.0,0.0,neither
hqyloz43,3,4,0.01,3,4,0.066,0.066,0.0,0.0,0.066,0.0,0.0,neither
6co0pl9i,3,4,0.001,1,1,0.74,0.74,0.0,0.0,0.74,0.0,0.0,neither
6co0pl9i,3,4,0.001,1,2,0.74,0.74,0.0,0.0,0.74,0.0,0.0,neither
6co0pl9i,3,4,0.001,1,3,0.74,0.74,0.0,0.0,0.74,0.0,0.0,neither
6co0pl9i,3,4,0.001,1,4,0.74,0.74,0.0,0.0,0.74,0.0,0.0,neither
6co0pl9i,3,4,0.001,2,1,0.74,0.74,0.0,0.0,0.74,0.0370000004768371,0.0,neither
6co0pl9i,3,4,0.001,2,2,0.74,0.74,0.0,0.0,0.74,0.0350000001490116,0.0,neither
6co0pl9i,3,4,0.001,2,3,0.74,0.74,0.0,0.0,0.74,0.0359999984502792,0.0,neither
6co0pl9i,3,4,0.001,2,4,0.74,0.74,0.0,0.0,0.74,0.0350000001490116,0.0,neither
6co0pl9i,3,4,0.001,3,1,0.74,0.74,0.0,0.0,0.74,0.0,0.115,neither
6co0pl9i,3,4,0.001,3,2,0.74,0.74,0.0,0.0,0.74,0.0,0.0,neither
6co0pl9i,3,4,0.001,3,3,0.74,0.74,0.0,0.0,0.74,0.0,0.0,neither
6co0pl9i,3,4,0.001,3,4,0.74,0.74,0.0,0.0,0.74,0.0,0.0,neither
sekevna7,3,4,0.0,1,1,0.77,0.773,0.0030000000000000027,-0.0030000000000000027,0.77,0.0070000002160668,0.001,neither
sekevna7,3,4,0.0,1,2,0.77,0.77,0.0,-0.0020000000000000018,0.77,0.003000000026077,0.001,neither
sekevna7,3,4,0.0,1,3,0.77,0.768,-0.0020000000000000018,-0.006000000000000005,0.77,0.006000000052154,0.008,neither
sekevna7,3,4,0.0,1,4,0.77,0.776,0.006000000000000005,-0.017000000000000015,0.77,0.0209999997168779,0.001,neither
sekevna7,3,4,0.0,2,1,0.77,0.768,-0.0020000000000000018,-0.0030000000000000027,0.77,0.0010000000474974,0.111,neither
sekevna7,3,4,0.0,2,2,0.77,0.77,0.0,0.0,0.77,0.0,0.263,neither
sekevna7,3,4,0.0,2,3,0.77,0.769,-0.0010000000000000009,-0.0010000000000000009,0.77,0.2090000063180923,0.028,neither
sekevna7,3,4,0.0,2,4,0.77,0.769,-0.0010000000000000009,-0.0020000000000000018,0.77,0.0,0.148,neither
sekevna7,3,4,0.0,3,1,0.77,0.811,0.041000000000000036,0.027000000000000024,0.77,0.6150000095367432,0.032,neither
sekevna7,3,4,0.0,3,2,0.77,0.787,0.017000000000000015,0.0050000000000000044,0.77,0.3790000081062317,0.058,neither
sekevna7,3,4,0.0,3,3,0.77,0.785,0.015000000000000013,0.013000000000000012,0.77,0.5860000252723694,0.048,neither
sekevna7,3,4,0.0,3,4,0.77,0.792,0.02200000000000002,0.016000000000000014,0.77,0.6159999966621399,0.047,neither
5og3j609,3,4,0.01,1,1,0.012,0.012,0.0,0.0,0.012,0.0,0.0,neither
5og3j609,3,4,0.01,1,2,0.012,0.012,0.0,0.0,0.012,0.0,0.0,neither
5og3j609,3,4,0.01,1,3,0.012,0.012,0.0,0.0,0.012,0.0,0.0,neither
5og3j609,3,4,0.01,1,4,0.012,0.012,0.0,0.0,0.012,0.0,0.0,neither
5og3j609,3,4,0.01,2,1,0.012,0.012,0.0,0.0,0.012,0.0,0.0,neither
5og3j609,3,4,0.01,2,2,0.012,0.012,0.0,0.0,0.012,0.0,0.0,neither
5og3j609,3,4,0.01,2,3,0.012,0.012,0.0,0.0,0.012,0.0,0.0,neither
5og3j609,3,4,0.01,2,4,0.012,0.012,0.0,0.0,0.012,0.0,0.0,neither
5og3j609,3,4,0.01,3,1,0.012,0.012,0.0,0.0,0.012,0.0,0.0,neither
5og3j609,3,4,0.01,3,2,0.012,0.012,0.0,0.0,0.012,0.0,0.0,neither
5og3j609,3,4,0.01,3,3,0.012,0.012,0.0,0.0,0.012,0.0,0.0,neither
5og3j609,3,4,0.01,3,4,0.012,0.012,0.0,0.0,0.012,0.0,0.0,neither
67x1mts0,3,4,0.001,1,1,0.29,0.29,0.0,0.0,0.29,0.0,0.0,neither
67x1mts0,3,4,0.001,1,2,0.29,0.29,0.0,0.0,0.29,0.0,0.0,neither
67x1mts0,3,4,0.001,1,3,0.29,0.29,0.0,0.0,0.29,0.0,0.0,neither
67x1mts0,3,4,0.001,1,4,0.29,0.29,0.0,0.0,0.29,0.0,0.0,neither
67x1mts0,3,4,0.001,2,1,0.29,0.29,0.0,0.0,0.29,0.0080000003799796,0.0,neither
67x1mts0,3,4,0.001,2,2,0.29,0.29,0.0,0.0,0.29,0.0040000001899898,0.0,neither
67x1mts0,3,4,0.001,2,3,0.29,0.29,0.0,0.0,0.29,0.0040000001899898,0.0,neither
67x1mts0,3,4,0.001,2,4,0.29,0.29,0.0,0.0,0.29,0.0020000000949949,0.0,neither
67x1mts0,3,4,0.001,3,1,0.29,0.29,0.0,0.0,0.29,0.0,0.0,neither
67x1mts0,3,4,0.001,3,2,0.29,0.29,0.0,0.0,0.29,0.0,0.0,neither
67x1mts0,3,4,0.001,3,3,0.29,0.29,0.0,0.0,0.29,0.0,0.0,neither
67x1mts0,3,4,0.001,3,4,0.29,0.29,0.0,0.0,0.29,0.0,0.0,neither
vej9zs85,3,4,0.0,1,1,0.668,0.669,0.0010000000000000009,-0.0040000000000000036,0.668,0.0340000018477439,0.0,neither
vej9zs85,3,4,0.0,1,2,0.668,0.669,0.0010000000000000009,-0.006000000000000005,0.668,0.032999999821186,0.0,neither
vej9zs85,3,4,0.0,1,3,0.668,0.669,0.0010000000000000009,-0.0030000000000000027,0.668,0.0320000015199184,0.0,neither
vej9zs85,3,4,0.0,1,4,0.668,0.661,-0.007000000000000006,-0.026000000000000023,0.668,0.0189999993890523,0.0,neither
vej9zs85,3,4,0.0,2,1,0.668,0.689,0.020999999999999908,0.02299999999999991,0.668,0.0359999984502792,0.0,neither
vej9zs85,3,4,0.0,2,2,0.668,0.663,-0.0050000000000000044,-0.006000000000000005,0.668,0.0120000001043081,0.011,neither
vej9zs85,3,4,0.0,2,3,0.668,0.693,0.02499999999999991,0.025999999999999912,0.668,0.0160000007599592,0.0,neither
vej9zs85,3,4,0.0,2,4,0.668,0.679,0.01100000000000001,0.01100000000000001,0.668,0.0010000000474974,0.01,neither
vej9zs85,3,4,0.0,3,1,0.668,0.672,0.0040000000000000036,0.0040000000000000036,0.668,0.0,0.188,neither
vej9zs85,3,4,0.0,3,2,0.668,0.673,0.0050000000000000044,0.007000000000000006,0.668,0.0010000000474974,0.192,neither
vej9zs85,3,4,0.0,3,3,0.668,0.662,-0.006000000000000005,-0.0050000000000000044,0.668,0.0,0.339,neither
vej9zs85,3,4,0.0,3,4,0.668,0.671,0.0030000000000000027,0.0050000000000000044,0.668,0.0,0.191,neither
7yeb2kk8,3,4,0.01,1,1,0.769,0.769,0.0,0.0,0.769,0.0,0.0,neither
7yeb2kk8,3,4,0.01,1,2,0.769,0.769,0.0,0.0,0.769,0.0,0.0,neither
7yeb2kk8,3,4,0.01,1,3,0.769,0.769,0.0,0.0,0.769,0.0,0.0,neither
7yeb2kk8,3,4,0.01,1,4,0.769,0.769,0.0,0.0,0.769,0.0,0.0,neither
7yeb2kk8,3,4,0.01,2,1,0.769,0.769,0.0,0.0,0.769,0.0,0.0,neither
7yeb2kk8,3,4,0.01,2,2,0.769,0.769,0.0,0.0,0.769,0.0,0.0,neither
7yeb2kk8,3,4,0.01,2,3,0.769,0.769,0.0,0.0,0.769,0.0,0.0,neither
7yeb2kk8,3,4,0.01,2,4,0.769,0.769,0.0,0.0,0.769,0.0,0.0,neither
7yeb2kk8,3,4,0.01,3,1,0.769,0.769,0.0,0.0,0.769,1.0,0.0,sign-matching
7yeb2kk8,3,4,0.01,3,2,0.769,0.769,0.0,0.0,0.769,0.0,0.0,neither
7yeb2kk8,3,4,0.01,3,3,0.769,0.769,0.0,0.0,0.769,0.0,0.0,neither
7yeb2kk8,3,4,0.01,3,4,0.769,0.769,0.0,0.0,0.769,0.0,0.0,neither
spoz7qv3,3,4,0.001,1,1,0.474,0.474,0.0,0.0,0.474,0.0,0.0,neither
spoz7qv3,3,4,0.001,1,2,0.474,0.474,0.0,0.0,0.474,0.0,0.0,neither
spoz7qv3,3,4,0.001,1,3,0.474,0.474,0.0,0.0,0.474,0.0,0.0,neither
spoz7qv3,3,4,0.001,1,4,0.474,0.474,0.0,0.0,0.474,0.0,0.0,neither
spoz7qv3,3,4,0.001,2,1,0.474,0.474,0.0,0.0,0.474,0.0,0.013,neither
spoz7qv3,3,4,0.001,2,2,0.474,0.474,0.0,0.0,0.474,0.0,0.013,neither
spoz7qv3,3,4,0.001,2,3,0.474,0.474,0.0,0.0,0.474,0.0,0.004,neither
spoz7qv3,3,4,0.001,2,4,0.474,0.474,0.0,0.0,0.474,0.0,0.003,neither
spoz7qv3,3,4,0.001,3,1,0.474,0.671,0.19700000000000006,0.21799999999999997,0.474,0.9269999861717224,0.0,sign-matching
spoz7qv3,3,4,0.001,3,2,0.474,0.474,0.0,0.0,0.474,0.0,0.0,neither
spoz7qv3,3,4,0.001,3,3,0.474,0.474,0.0,0.0,0.474,0.0,0.0,neither
spoz7qv3,3,4,0.001,3,4,0.474,0.474,0.0,0.0,0.474,0.0,0.0,neither
j8gjrvbj,3,4,0.0,1,1,0.75,0.752,0.0020000000000000018,0.0,0.75,0.0109999999403953,0.0,neither
j8gjrvbj,3,4,0.0,1,2,0.75,0.747,-0.0030000000000000027,-0.0020000000000000018,0.75,0.0049999998882412,0.009,neither
j8gjrvbj,3,4,0.0,1,3,0.75,0.752,0.0020000000000000018,0.0010000000000000009,0.75,0.0099999997764825,0.0,neither
j8gjrvbj,3,4,0.0,1,4,0.75,0.754,0.0040000000000000036,0.0020000000000000018,0.75,0.0099999997764825,0.008,neither
j8gjrvbj,3,4,0.0,2,1,0.75,0.757,0.007000000000000006,0.007000000000000006,0.75,0.4259999990463257,0.044,neither
j8gjrvbj,3,4,0.0,2,2,0.75,0.764,0.014000000000000012,0.01200000000000001,0.75,0.3600000143051147,0.036,neither
j8gjrvbj,3,4,0.0,2,3,0.75,0.764,0.014000000000000012,0.009000000000000008,0.75,0.6290000081062317,0.025,neither
j8gjrvbj,3,4,0.0,2,4,0.75,0.758,0.008000000000000007,0.007000000000000006,0.75,0.7200000286102295,0.008,neither
j8gjrvbj,3,4,0.0,3,1,0.75,0.75,0.0,0.0,0.75,0.003000000026077,0.0,neither
j8gjrvbj,3,4,0.0,3,2,0.75,0.75,0.0,0.0,0.75,0.0040000001899898,0.048,neither
j8gjrvbj,3,4,0.0,3,3,0.75,0.751,0.0010000000000000009,0.0010000000000000009,0.75,0.0010000000474974,0.056,neither
j8gjrvbj,3,4,0.0,3,4,0.75,0.75,0.0,0.0,0.75,0.006000000052154,0.019,neither
sh0hphe2,3,4,0.01,1,1,0.055,0.055,0.0,0.0,0.055,0.0,0.0,neither
sh0hphe2,3,4,0.01,1,2,0.055,0.055,0.0,0.0,0.055,0.0,0.0,neither
sh0hphe2,3,4,0.01,1,3,0.055,0.055,0.0,0.0,0.055,0.0,0.0,neither
sh0hphe2,3,4,0.01,1,4,0.055,0.055,0.0,0.0,0.055,0.0,0.0,neither
sh0hphe2,3,4,0.01,2,1,0.055,0.055,0.0,0.0,0.055,0.0,0.0,neither
sh0hphe2,3,4,0.01,2,2,0.055,0.055,0.0,0.0,0.055,0.0,0.0,neither
sh0hphe2,3,4,0.01,2,3,0.055,0.055,0.0,0.0,0.055,0.0,0.0,neither
sh0hphe2,3,4,0.01,2,4,0.055,0.055,0.0,0.0,0.055,0.0,0.0,neither
sh0hphe2,3,4,0.01,3,1,0.055,0.055,0.0,0.0,0.055,0.0,0.0,neither
sh0hphe2,3,4,0.01,3,2,0.055,0.055,0.0,0.0,0.055,0.0,0.0,neither
sh0hphe2,3,4,0.01,3,3,0.055,0.055,0.0,0.0,0.055,0.0,0.0,neither
sh0hphe2,3,4,0.01,3,4,0.055,0.055,0.0,0.0,0.055,0.0,0.0,neither
x0ve7qt6,3,4,0.001,1,1,0.911,0.917,0.006000000000000005,0.006000000000000005,0.911,0.0160000007599592,0.0,neither
x0ve7qt6,3,4,0.001,1,2,0.911,0.917,0.006000000000000005,0.006000000000000005,0.911,0.0070000002160668,0.0,neither
x0ve7qt6,3,4,0.001,1,3,0.911,0.917,0.006000000000000005,0.007000000000000006,0.911,0.0130000002682209,0.0,neither
x0ve7qt6,3,4,0.001,1,4,0.911,0.917,0.006000000000000005,0.006000000000000005,0.911,0.0160000007599592,0.0,neither
x0ve7qt6,3,4,0.001,2,1,0.911,0.911,0.0,0.0,0.911,0.0,0.0,neither
x0ve7qt6,3,4,0.001,2,2,0.911,0.911,0.0,0.0,0.911,0.0,0.0,neither
x0ve7qt6,3,4,0.001,2,3,0.911,0.911,0.0,0.0,0.911,0.0,0.0,neither
x0ve7qt6,3,4,0.001,2,4,0.911,0.911,0.0,0.0,0.911,0.0,0.0,neither
x0ve7qt6,3,4,0.001,3,1,0.911,0.911,0.0,0.0,0.911,0.0,0.0,neither
x0ve7qt6,3,4,0.001,3,2,0.911,0.795,-0.11599999999999999,-0.138,0.911,0.0,1.0,violation-detecting
x0ve7qt6,3,4,0.001,3,3,0.911,0.911,0.0,0.0,0.911,0.0,0.0,neither
x0ve7qt6,3,4,0.001,3,4,0.911,0.911,0.0,0.0,0.911,0.0,0.0,neither
jd230b4h,3,4,0.0,1,1,1.0,1.0,0.0,0.0,1.0,0.0109999999403953,0.005,neither
jd230b4h,3,4,0.0,1,2,1.0,1.0,0.0,0.0,1.0,0.0230000000447034,0.001,neither
jd230b4h,3,4,0.0,1,3,1.0,1.0,0.0,0.0,1.0,0.0089999996125698,0.004,neither
